hypothesis_id,hypothesis_type,status,confidence_tier,context,bb_level_ids,claim,evidence,matched_control,moa_class,caveats,evidence_rank_score
ZSH-0245,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_6163126056,"bb3=BB_6163126056 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.420","cos=0.420, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.419674572260792
ZSH-0246,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_3355218593,"bb1=BB_3355218593 mimics KME-2780 (Unknown Other) - rank-1 control match, cos 0.419","cos=0.419, p=0.000 vs 200-draw gene-label-permutation null",KME-2780,Unknown_Other,weak_null;singleton,0.4192197804510271
ZSH-0247,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb1=BB_1030418220,"bb1=BB_1030418220 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.419","cos=0.419, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null,0.4186450653943442
ZSH-0250,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_4333033428,"bb1=BB_4333033428 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.417","cos=0.417, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.4173521385022415
ZSH-0253,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_6567642687,"bb4=BB_6567642687 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.416","cos=0.416, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.4162804379954588
ZSH-0254,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_5693738549,"bb3=BB_5693738549 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.415","cos=0.415, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.4151258903715992
ZSH-0255,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_6331799083,"bb3=BB_6331799083 mimics N-deshydroxyethyl dasatinib (BCR ABL inhibitor) - rank-1 control match, cos 0.414","cos=0.414, p=0.000 vs 200-draw gene-label-permutation null",N-deshydroxyethyl dasatinib,BCR_ABL_inhibitor,weak_null;singleton,0.4141433481135315
ZSH-0256,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_5797976733,"bb4=BB_5797976733 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.414","cos=0.414, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.4141235647296992
ZSH-0257,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_0784487728,"bb4=BB_0784487728 mimics KME-2780 (Unknown Other) - rank-1 control match, cos 0.414","cos=0.414, p=0.000 vs 200-draw gene-label-permutation null",KME-2780,Unknown_Other,weak_null;singleton,0.4137510962010322
ZSH-0258,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_2149000943,"bb4=BB_2149000943 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.414","cos=0.414, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.4137298158830898
ZSH-0259,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_9204530019,"bb3=BB_9204530019 mimics Capmatinib (ALK MET inhibitor) - rank-1 control match, cos 0.412","cos=0.412, p=0.000 vs 200-draw gene-label-permutation null",Capmatinib,ALK_MET_inhibitor,weak_null;singleton,0.4123972313482588
ZSH-0262,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_7055283758,"bb3=BB_7055283758 mimics sorafenib (MEK RAF multikinase) - rank-1 control match, cos 0.411","cos=0.411, p=0.000 vs 200-draw gene-label-permutation null",sorafenib,MEK_RAF_multikinase,weak_null,0.4112017430002727
ZSH-0263,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_0173485578,"bb3=BB_0173485578 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.411","cos=0.411, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null,0.4111515609403616
ZSH-0264,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_6886151638,"bb4=BB_6886151638 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.410","cos=0.410, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.4103592876445954
ZSH-0269,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_2172915349,"bb3=BB_2172915349 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.408","cos=0.408, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.4082325770969984
ZSH-0270,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_8026381149,"bb3=BB_8026381149 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.408","cos=0.408, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.4076773762777546
ZSH-0271,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_4179173119,"bb3=BB_4179173119 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.407","cos=0.407, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.4072254934433724
ZSH-0274,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_0896893626,"bb3=BB_0896893626 mimics sorafenib (MEK RAF multikinase) - rank-1 control match, cos 0.406","cos=0.406, p=0.000 vs 200-draw gene-label-permutation null",sorafenib,MEK_RAF_multikinase,weak_null,0.4063508478991967
ZSH-0278,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_0919435918,"bb3=BB_0919435918 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.405","cos=0.405, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.4051804364833575
ZSH-0279,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_9076436922,"bb1=BB_9076436922 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.405","cos=0.405, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.4051012141499838
ZSH-0280,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_7276621276,"bb3=BB_7276621276 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.405","cos=0.405, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.4050454986753102
ZSH-0282,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_9724540281,"bb3=BB_9724540281 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.404","cos=0.404, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.4040783083563725
ZSH-0284,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_6598495385,"bb0=BB_6598495385 mimics AZD-3463 (ALK MET inhibitor) - rank-1 control match, cos 0.403","cos=0.403, p=0.000 vs 200-draw gene-label-permutation null",AZD-3463,ALK_MET_inhibitor,weak_null,0.4032483011664331
ZSH-0285,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_7049354374,"bb1=BB_7049354374 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.403","cos=0.403, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null,0.4032440034144474
ZSH-0288,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_1998369695,"bb4=BB_1998369695 mimics N-deshydroxyethyl dasatinib (BCR ABL inhibitor) - rank-1 control match, cos 0.403","cos=0.403, p=0.000 vs 200-draw gene-label-permutation null",N-deshydroxyethyl dasatinib,BCR_ABL_inhibitor,weak_null;singleton,0.4027933538395448
ZSH-0293,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_6962831952,"bb3=BB_6962831952 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.402","cos=0.402, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.4017004014228143
ZSH-0296,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_0975565345,"bb3=BB_0975565345 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.400","cos=0.400, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.4002962817481554
ZSH-0297,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_7600457365,"bb3=BB_7600457365 mimics KME-2780 (Unknown Other) - rank-1 control match, cos 0.400","cos=0.400, p=0.000 vs 200-draw gene-label-permutation null",KME-2780,Unknown_Other,weak_null,0.399943708763835
ZSH-0298,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb1=BB_4347926671,"bb1=BB_4347926671 mimics AZD-7624 (Stress kinase inhibitor) - rank-1 control match, cos 0.399","cos=0.399, p=0.000 vs 200-draw gene-label-permutation null",AZD-7624,Stress_kinase_inhibitor,weak_null,0.3992950798255514
ZSH-0301,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_3140609311,"bb4=BB_3140609311 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.398","cos=0.398, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.3982326182889617
ZSH-0303,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_8516334188,"bb3=BB_8516334188 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.397","cos=0.397, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.3972081855993138
ZSH-0306,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb1=BB_2781176118,"bb1=BB_2781176118 mimics rucaparib (PARP inhibitor) - rank-1 control match, cos 0.397","cos=0.397, p=0.000 vs 200-draw gene-label-permutation null",rucaparib,PARP_inhibitor,weak_null,0.3966832839811491
ZSH-0307,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_2579054681,"bb1=BB_2579054681 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.396","cos=0.396, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.3962974554547717
ZSH-0308,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_5913790006,"bb3=BB_5913790006 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.396","cos=0.396, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.3962496173465566
ZSH-0309,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_1998211288,"bb1=BB_1998211288 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.396","cos=0.396, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null;singleton,0.395642672285764
ZSH-0310,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb0=BB_0078506578,"bb0=BB_0078506578 mimics AZD-7624 (Stress kinase inhibitor) - rank-1 control match, cos 0.396","cos=0.396, p=0.000 vs 200-draw gene-label-permutation null",AZD-7624,Stress_kinase_inhibitor,weak_null,0.3955670496016337
ZSH-0311,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_3258452724,"bb1=BB_3258452724 mimics ZM336372 (MEK RAF multikinase) - rank-1 control match, cos 0.395","cos=0.395, p=0.000 vs 200-draw gene-label-permutation null",ZM336372,MEK_RAF_multikinase,weak_null;singleton,0.3947434503432352
ZSH-0312,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_9829174648,"bb4=BB_9829174648 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.395","cos=0.395, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.3947059084932133
ZSH-0313,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_8579790415,"bb3=BB_8579790415 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.395","cos=0.395, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.394701687980976
ZSH-0314,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_6167857113,"bb4=BB_6167857113 mimics N-deshydroxyethyl dasatinib (BCR ABL inhibitor) - rank-1 control match, cos 0.395","cos=0.395, p=0.000 vs 200-draw gene-label-permutation null",N-deshydroxyethyl dasatinib,BCR_ABL_inhibitor,weak_null;singleton,0.3947002791691658
ZSH-0316,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_9974692940,"bb1=BB_9974692940 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.394","cos=0.394, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.3944691471973014
ZSH-0317,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_3343167099,"bb1=BB_3343167099 mimics KME-2780 (Unknown Other) - rank-1 control match, cos 0.394","cos=0.394, p=0.000 vs 200-draw gene-label-permutation null",KME-2780,Unknown_Other,weak_null;singleton,0.3944141105156886
ZSH-0318,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_4467099960,"bb1=BB_4467099960 mimics ZM336372 (MEK RAF multikinase) - rank-1 control match, cos 0.394","cos=0.394, p=0.000 vs 200-draw gene-label-permutation null",ZM336372,MEK_RAF_multikinase,weak_null;singleton,0.3942205582628109
ZSH-0319,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_4488462111,"bb1=BB_4488462111 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.394","cos=0.394, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.3940961729939241
ZSH-0322,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_4156651179,"bb4=BB_4156651179 mimics JAB-3068 (Phosphatase inhibitor) - rank-1 control match, cos 0.393","cos=0.393, p=0.000 vs 200-draw gene-label-permutation null",JAB-3068,Phosphatase_inhibitor,weak_null;singleton,0.3926161651684193
ZSH-0323,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_4811208063,"bb1=BB_4811208063 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.392","cos=0.392, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null;singleton,0.3922154677834595
ZSH-0325,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_7955667114,"bb1=BB_7955667114 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.392","cos=0.392, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.3916719854911411
ZSH-0328,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_0657779575,"bb4=BB_0657779575 mimics KME-2780 (Unknown Other) - rank-1 control match, cos 0.391","cos=0.391, p=0.000 vs 200-draw gene-label-permutation null",KME-2780,Unknown_Other,weak_null;singleton,0.390694911644677
ZSH-0329,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_1895570180,"bb1=BB_1895570180 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.390","cos=0.390, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null,0.3896998947075666
ZSH-0330,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_8573368507,"bb4=BB_8573368507 mimics KME-2780 (Unknown Other) - rank-1 control match, cos 0.389","cos=0.389, p=0.000 vs 200-draw gene-label-permutation null",KME-2780,Unknown_Other,weak_null;singleton,0.3892861601890619
ZSH-0332,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_1471467870,"bb3=BB_1471467870 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.388","cos=0.388, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.3875310965122316
ZSH-0333,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_8984708114,"bb4=BB_8984708114 mimics ZM336372 (MEK RAF multikinase) - rank-1 control match, cos 0.387","cos=0.387, p=0.000 vs 200-draw gene-label-permutation null",ZM336372,MEK_RAF_multikinase,weak_null;singleton,0.3871297636249176
ZSH-0335,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_6317837957,"bb1=BB_6317837957 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.387","cos=0.387, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.3868603312732228
ZSH-0338,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_6328387653,"bb1=BB_6328387653 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.386","cos=0.386, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.385792028856104
ZSH-0339,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_9265511036,"bb3=BB_9265511036 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.385","cos=0.385, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.3852321962263146
ZSH-0340,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_4333033428,"bb1=BB_4333033428 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.385","cos=0.385, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.3851089029994466
ZSH-0342,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_0001826021,"bb2=BB_0001826021 mimics Capmatinib (ALK MET inhibitor) - rank-1 control match, cos 0.385","cos=0.385, p=0.000 vs 200-draw gene-label-permutation null",Capmatinib,ALK_MET_inhibitor,weak_null,0.3846293757269869
ZSH-0343,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_9169702177,"bb4=BB_9169702177 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.384","cos=0.384, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.3843189662869323
ZSH-0344,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_8259233692,"bb1=BB_8259233692 mimics JAB-3068 (Phosphatase inhibitor) - rank-1 control match, cos 0.384","cos=0.384, p=0.000 vs 200-draw gene-label-permutation null",JAB-3068,Phosphatase_inhibitor,weak_null;singleton,0.3841678710242038
ZSH-0346,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_2375121697,"bb2=BB_2375121697 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.384","cos=0.384, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.3839720065086354
ZSH-0347,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_3343167099,"bb1=BB_3343167099 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.384","cos=0.384, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.3838661989632829
ZSH-0349,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_7896412862,"bb3=BB_7896412862 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.383","cos=0.383, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null,0.3829492336281396
ZSH-0352,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_9829174648,"bb4=BB_9829174648 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.382","cos=0.382, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.3824596159769721
ZSH-0353,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb0=BB_4186593764,"bb0=BB_4186593764 mimics AZD-7624 (Stress kinase inhibitor) - rank-1 control match, cos 0.382","cos=0.382, p=0.000 vs 200-draw gene-label-permutation null",AZD-7624,Stress_kinase_inhibitor,weak_null,0.3821455033306909
ZSH-0354,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_7955667114,"bb1=BB_7955667114 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.382","cos=0.382, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.3818907907679081
