context,bb_pair_id,n_members,within_phenotype_coherence,within_candidate_chemical_coherence,ring1_phenotype_correlation,ring2_phenotype_correlation,ring3_phenotype_correlation,falloff,null_falloff_mean,null_falloff_sd,falloff_null_percentile
zel024_hek293,bb1=BB_8232087379 & bb3=BB_8391505475,24,0.5413051843643188,0.9815293550491332,0.1592026352882385,-0.1114607900381088,-0.1448528617620468,0.3821025490760803,-0.1376163959730183,0.1805630889003224,1.0
zel024_hek293,bb1=BB_6601289516 & bb3=BB_4417860298,24,0.5753762125968933,0.98081773519516,0.4696381390094757,0.4203474521636963,0.362574964761734,0.1057380735874176,-0.1380009711405728,0.2014641547634269,0.9
zel024_hek293,bb1=BB_8873714086 & bb3=BB_9434530945,24,0.619551420211792,0.976531445980072,0.436934232711792,0.3245628774166107,0.2801469564437866,0.1826171875,-0.1279704462806694,0.2232600697227073,0.91
zel024_hek293,bb1=BB_4347926671 & bb3=BB_7255455512,24,0.5544864535331726,0.9303885102272034,-0.2205889523029327,-0.1143740862607956,0.0364479348063468,0.7750754058361053,-0.1711321728171606,0.2280632622330184,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_3586809514,24,0.5587325096130371,0.94677072763443,-0.2650451958179474,-0.1197494491934776,0.0087983645498752,0.8237777054309845,-0.1619994998259062,0.1881561649221467,1.0
zel024_hek293,bb1=BB_6601289516 & bb3=BB_5090475991,24,0.4978500604629516,0.9780941009521484,0.2999852895736694,0.2275148332118988,0.2122743278741836,0.1978647708892822,-0.156800410101714,0.1940174181133082,0.99
zel024_hek293,bb1=BB_4347926671 & bb3=BB_5090475991,24,0.6343135237693787,0.9476941823959352,0.2534269988536834,0.2087271809577942,0.2347293347120285,0.3808865249156952,-0.1512638747542223,0.1918007517514046,0.99
zel024_hek293,bb1=BB_6601289516 & bb3=BB_8150738125,24,0.6368491053581238,0.9768068790435792,0.3689772486686706,0.2867370247840881,0.2745843529701233,0.2678718566894531,-0.1077075354772387,0.210411266925527,0.95
zel024_hek293,bb1=BB_6601289516 & bb3=BB_4313530054,24,0.5786552429199219,0.9754503965377808,0.3921342492103576,0.3721366822719574,0.363255113363266,0.1865209937095642,-0.1652646239160094,0.2076225090913907,0.98
zel024_hek293,bb1=BB_4347926671 & bb3=BB_9407612552,24,0.5275796055793762,0.9709038138389589,0.2088327258825302,-0.0607944764196872,-0.1261900514364242,0.318746879696846,-0.1548589535776409,0.1902860582397408,0.98
zel024_hek293,bb1=BB_6601289516 & bb3=BB_1235396373,24,0.6382411122322083,0.9812358617782592,0.2003710120916366,0.1947921365499496,0.3425118029117584,0.4378701001405716,-0.1513966673156392,0.2233771989339633,0.99
