public_compound_id,target_gene,contexts_x,n_datasets_scored,n_datasets_top5pct,n_datasets_top1pct,best_percentile,max_cosine,median_percentile,best_dataset_exact,tier,best_z,n_contexts,contexts_y,best_rank,kd_delta_median,kd_flag_weak,contexts,name,moa_class,primary_target,evidence_strength,hub_frac,hub_flag
CPD_817415548861,SEMA3D,zel031_a549,2,2,2,0.0028972831137593,0.1586104929447174,0.0034419788950916,xatlas_hct116,B_single_context,26.960476,1.0,zel031_a549,14.0,-0.067111387848854,True,,,,,single_dataset,0.0017361856675725,specific
CPD_584644349480,OR9G1,zel028_hek293,2,2,2,0.0025146230798666,0.169199988245964,0.0034690968056205,xatlas_hct116,B_single_context,26.925339,1.0,zel028_hek293,29.0,0.0,True,,,,,single_dataset,0.001730050735885,specific
CPD_519149705099,SON,zel028_hek293,7,2,2,0.0004915078368193,0.2250735312700271,0.786096256684492,xatlas_hek293t,B_single_context,26.923952,1.0,zel028_hek293,20.0,-0.0686931312084198,True,,,,,single_dataset,0.002325139109576,specific
CPD_950023972615,C4BPA,zel028_hek293,2,2,2,0.000819985786913,0.1664375364780426,0.0011472546486856,xatlas_hct116,B_single_context,26.910892,1.0,zel028_hek293,6.0,-0.0007731017831247,True,,,,,single_dataset,0.0016993760774473,specific
CPD_742103776786,GCNT7,zel039_aec7,5,2,2,0.0002733285956376,0.280883252620697,0.2641977496234606,xatlas_hct116,B_single_context,26.883093,1.0,zel039_aec7,10.0,0.013292740099132,True,,,,,single_dataset,0.0022147103392003,specific
CPD_557272771325,DNMT1,zel028_hek293,8,2,2,5.461198186882202e-05,0.2398067116737365,0.3755172526577985,xatlas_hek293t,B_single_context,26.820152,1.0,zel028_hek293,1.0,-3.2935690879821777,False,,,,,single_dataset,0.0112146551248151,hub_generic_stress
CPD_040156959616,FAM110D,zel028_hek293,2,2,2,0.002129867292884,0.1456234455108642,0.0022949123268115,xatlas_hek293t,B_single_context,26.812843,1.0,zel028_hek293,17.0,-0.0308625248726457,True,,,,,single_dataset,0.0017545904626351,specific
CPD_040156959616,TMEM127,zel028_hek293,10,2,2,0.0001638359456064,0.2832040786743164,0.5497600144485203,xatlas_hek293t,B_single_context,26.811373,1.0,zel028_hek293,18.0,-0.4454937428236007,False,,,,,single_dataset,0.002337408972951,specific
CPD_255118780886,MASP2,zel028_hek293,5,2,2,0.0016929714379334,0.1595424115657806,0.0956636005256241,xatlas_hek293t,B_single_context,26.798704,1.0,zel028_hek293,35.0,-0.0214302008971571,True,,,,,single_dataset,0.0021104165005122,specific
CPD_375963532021,SELP,zel028_hek293,2,2,2,0.0010386486634231,0.1640942096710205,0.0015023400053503,xatlas_hct116,B_single_context,26.793087,1.0,zel028_hek293,13.0,-0.0012230683641973,True,,,,,single_dataset,0.0042331028643996,frequent
CPD_923461525641,PADI1,zel039_aec7,2,2,2,0.0025146230798666,0.2221069037914276,0.0028137530231947,xatlas_hct116,B_single_context,26.788572,1.0,zel039_aec7,42.0,0.0012274177279323,True,,,,,single_dataset,0.001993852798449,specific
CPD_368051317413,TMEM127,zel031_a549,10,2,2,0.0001638359456064,0.3847561776638031,0.4340665333352422,xatlas_hek293t,B_single_context,26.77805,1.0,zel031_a549,28.0,-0.4454937428236007,False,,,,,single_dataset,0.002337408972951,specific
CPD_549547493438,SON,zel039_aec7,7,2,2,0.0005461198186882,0.2597368359565735,0.3957375679063936,xatlas_hek293t,B_single_context,26.773907,1.0,zel039_aec7,14.0,-0.0686931312084198,True,,,,,single_dataset,0.002325139109576,specific
CPD_179346381530,LRRK1,zel028_hek293,2,2,2,0.0003276718912129,0.151834636926651,0.0004644974008079,xatlas_hek293t,B_single_context,26.73762,1.0,zel028_hek293,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_584644349480,PADI1,zel028_hek293,2,2,2,0.0028426173946318,0.1605421751737594,0.0029504441896429,xatlas_hct116,B_single_context,26.729671,1.0,zel028_hek293,31.0,0.0012274177279323,True,,,,,single_dataset,0.001993852798449,specific
CPD_923461525641,RTP3,zel039_aec7,2,2,2,0.0045327944951122,0.1555298864841461,0.0049996832039328,xatlas_hek293t,B_single_context,26.727146,1.0,zel039_aec7,43.0,-0.0003904712648363,True,,,,,single_dataset,0.0011656370206317,specific
CPD_923461525641,EIF4E2,zel039_aec7,6,2,2,0.0024575391840969,0.180187702178955,0.0781454659439819,xatlas_hek293t,B_single_context,26.725447,1.0,zel039_aec7,44.0,-1.7285093069076538,False,,,,,single_dataset,0.0058465898982214,frequent
CPD_601814317291,ARHGEF39,zel028_hek293,6,2,2,0.0004368958549505,0.2615988254547119,0.5497113766632256,xatlas_hek293t,B_single_context,26.717419,1.0,zel028_hek293,49.0,-1.043355107307434,False,,,,,single_dataset,0.0009999938650683,specific
CPD_866517195978,CDC42EP5,zel028_hek293,5,2,2,5.461198186882202e-05,0.1997573673725128,0.2377573368374945,xatlas_hek293t,B_single_context,26.706322,1.0,zel028_hek293,1.0,-0.0388208162039518,True,,,,,single_dataset,0.0050981282323421,frequent
CPD_584644349480,DNAAF8,zel028_hek293,2,2,2,0.0033859428758669,0.1298886835575103,0.004098263079545,xatlas_hek293t,B_single_context,26.69581,1.0,zel028_hek293,32.0,-0.0298374500125646,True,,,,,single_dataset,0.0028036637812037,specific
CPD_040156959616,SCNN1D,zel028_hek293,5,2,2,0.0003822838730817,0.2102919071912765,0.3014087002746523,xatlas_hek293t,B_single_context,26.686365,1.0,zel028_hek293,19.0,-0.0290679982863366,True,,,,,single_dataset,0.0016871062140723,specific
CPD_255118780886,NFKBIL1,zel028_hek293,6,2,2,0.0019679658885912,0.1888613700866699,0.3288636650547199,xatlas_hct116,B_single_context,26.684008,1.0,zel028_hek293,36.0,-0.678372859954834,False,,,,,single_dataset,0.0033619425647695,frequent
CPD_742103776786,AIFM3,zel039_aec7,2,2,2,0.0010922396373764,0.1809883117675781,0.0019674285160041,xatlas_hek293t,B_single_context,26.63391,1.0,zel039_aec7,11.0,-0.0192261170595884,True,,,,,single_dataset,0.0015398678535714,specific
CPD_950023972615,GCNT7,zel028_hek293,5,2,2,0.0002733285956376,0.2019981741905212,0.1902188358288296,xatlas_hct116,B_single_context,26.63054,1.0,zel028_hek293,7.0,0.013292740099132,True,,,,,single_dataset,0.0022147103392003,specific
CPD_950023972615,NPPA,zel028_hek293,2,2,2,0.0007653200677854,0.1672573685646057,0.0009560858435153,xatlas_hct116,B_single_context,26.57723,1.0,zel028_hek293,8.0,-0.0081300295423716,True,,,,,single_dataset,0.0016932411457598,specific
CPD_375963532021,AIFM3,zel028_hek293,2,2,2,0.0008737917099011,0.1487449258565902,0.0020495345692128,xatlas_hek293t,B_single_context,26.554302,1.0,zel028_hek293,14.0,-0.0192261170595884,True,,,,,single_dataset,0.0015398678535714,specific
CPD_601814317291,BEX1,zel028_hek293,5,2,2,0.0018039687312086,0.2032519578933715,0.0525383184194205,xatlas_hct116,B_single_context,26.53798,1.0,zel028_hek293,50.0,-0.5495150422502775,False,,,,,single_dataset,0.0015398678535714,specific
CPD_589238879031,DNMT1,zel028_hek293,8,2,2,5.461198186882202e-05,0.2430970668792724,0.2848753294141496,xatlas_hek293t,B_single_context,26.529636,1.0,zel028_hek293,1.0,-3.2935690879821777,False,,,,,single_dataset,0.0112146551248151,hub_generic_stress
CPD_255118780886,CRACD,zel028_hek293,2,2,2,0.0022390912566217,0.1628112494945526,0.0028141829212644,xatlas_hek293t,B_single_context,26.525286,1.0,zel028_hek293,37.0,0.0754030179232359,True,,,,,single_dataset,0.0012453911325697,specific
CPD_584644349480,MYORG,zel028_hek293,2,2,2,0.0021319630459738,0.1763581186532974,0.0030047068793301,xatlas_hct116,B_single_context,26.461588,1.0,zel028_hek293,33.0,-0.1705696508288383,False,,,,,single_dataset,0.0010490733185685,specific
CPD_830407168049,MUS81,zel028_hek293,6,2,2,0.000109331438255,0.2469752728939056,0.3797896196947976,xatlas_hct116,B_single_context,26.460117,1.0,zel028_hek293,3.0,-0.4631035327911377,False,,,,,single_dataset,0.0018036699161354,specific
CPD_519149705099,ANKRD65,zel028_hek293,2,2,2,0.0011468516192452,0.1580673903226852,0.0023773945408312,xatlas_hek293t,B_single_context,26.444258,1.0,zel028_hek293,21.0,0.007090428029187,True,,,,,single_dataset,0.0012699308593198,specific
CPD_767681056540,LRRK1,zel039_aec7,2,2,2,0.0002730599093441,0.1860253512859344,0.000491857129001,xatlas_hek293t,B_single_context,26.441572,1.0,zel039_aec7,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_742103776786,SCNN1D,zel039_aec7,5,2,2,0.0004368958549505,0.2396741062402725,0.085053601488438,xatlas_hek293t,B_single_context,26.434462,1.0,zel039_aec7,12.0,-0.0290679982863366,True,,,,,single_dataset,0.0016871062140723,specific
CPD_604499626758,ASPHD2,zel028_hek293,5,2,2,0.001529135492327,0.16159188747406,0.2080269336404713,xatlas_hek293t,B_single_context,26.425318,1.0,zel028_hek293,27.0,-0.2241734787821769,False,,,,,single_dataset,0.0024048932215139,specific
CPD_549547493438,GCNT7,zel039_aec7,5,2,2,0.0003279943147652,0.2917192280292511,0.6297314067901781,xatlas_hct116,B_single_context,26.419445,1.0,zel039_aec7,15.0,0.013292740099132,True,,,,,single_dataset,0.0022147103392003,specific
CPD_519149705099,CIAO1,zel028_hek293,10,2,2,0.0002184479274752,0.2682340145111084,0.4084212565299622,xatlas_hek293t,B_single_context,26.394827,1.0,zel028_hek293,22.0,-0.8357425928115845,False,,,,,single_dataset,0.0080613002374218,frequent
CPD_830407168049,OR6C6,zel028_hek293,2,2,2,0.0004373257530202,0.175748273730278,0.0006555587314607,xatlas_hct116,B_single_context,26.362705,1.0,zel028_hek293,4.0,0.0,True,,,,,single_dataset,0.0025521315820148,specific
CPD_742103776786,MUS81,zel039_aec7,6,2,2,0.000109331438255,0.3602571189403534,0.3973569697073486,xatlas_hct116,B_single_context,26.360292,1.0,zel039_aec7,13.0,-0.4631035327911377,False,,,,,single_dataset,0.0018036699161354,specific
CPD_255118780886,CYS1,zel028_hek293,7,2,2,0.0006553437824258,0.2116839587688446,0.5679063936481404,xatlas_hek293t,B_single_context,26.333672,1.0,zel028_hek293,38.0,-0.0645353645086288,True,,,,,single_dataset,0.0043496665664627,frequent
CPD_519149705099,LZIC,zel028_hek293,5,2,2,0.000819985786913,0.2030270546674728,0.0689443714410863,xatlas_hct116,B_single_context,26.333319,1.0,zel028_hek293,23.0,-0.168998435139656,False,,,,,single_dataset,0.0018159397795105,specific
CPD_541727500771,SELP,zel039_aec7,2,2,2,0.0015853058546985,0.1655359119176864,0.0019121985556601,xatlas_hct116,B_single_context,26.29941,1.0,zel039_aec7,6.0,-0.0012230683641973,True,,,,,single_dataset,0.0042331028643996,frequent
CPD_551484934229,AIFM3,zel039_aec7,2,2,2,0.0011468516192452,0.1811519712209701,0.0021860645238849,xatlas_hek293t,B_single_context,26.28589,1.0,zel039_aec7,11.0,-0.0192261170595884,True,,,,,single_dataset,0.0015398678535714,specific
CPD_923461525641,NAV3,zel039_aec7,2,2,2,0.0019114193654087,0.2004107534885406,0.002759678413913,xatlas_hek293t,B_single_context,26.274921,1.0,zel039_aec7,45.0,0.0300549371168017,True,,,,,single_dataset,0.001134962362194,specific
CPD_255118780886,RTP3,zel028_hek293,2,2,2,0.003170611709397,0.1665059477090835,0.0036332551747793,xatlas_hct116,B_single_context,26.257727,1.0,zel028_hek293,39.0,-0.0003904712648363,True,,,,,single_dataset,0.0011656370206317,specific
CPD_549547493438,ZBTB37,zel039_aec7,6,2,2,0.0003826600338927,0.2881087958812713,0.2794797505140943,xatlas_hct116,B_single_context,26.235994,1.0,zel039_aec7,16.0,-0.2696464657783508,False,,,,,single_dataset,0.0021840356807626,specific
CPD_584644349480,RMI2,zel028_hek293,6,2,2,0.000929317225168,0.2204855978488922,0.1652780042211948,xatlas_hct116,B_single_context,26.222036,1.0,zel028_hek293,34.0,-0.9134113788604736,False,,,,,single_dataset,0.0042821823178998,frequent
CPD_604499626758,MYORG,zel028_hek293,2,2,2,0.0025146230798666,0.1675557792186737,0.0029229769869323,xatlas_hct116,B_single_context,26.220003,1.0,zel028_hek293,28.0,-0.1705696508288383,False,,,,,single_dataset,0.0010490733185685,specific
CPD_734133747507,C4BPA,zel028_hek293,2,2,2,0.0011468516192452,0.1516497731208801,0.0011747487200255,xatlas_hek293t,B_single_context,26.216843,1.0,zel028_hek293,7.0,-0.0007731017831247,True,,,,,single_dataset,0.0016993760774473,specific
CPD_551484934229,MUS81,zel039_aec7,6,2,2,0.0001092239637376,0.3580450117588043,0.433739504987792,xatlas_hek293t,B_single_context,26.205084,1.0,zel039_aec7,12.0,-0.4631035327911377,False,,,,,single_dataset,0.0018036699161354,specific
CPD_255118780886,A1BG,zel028_hek293,6,2,2,0.0006559886295304,0.2458264380693435,0.1292162546116544,xatlas_hct116,B_single_context,26.189953,1.0,zel028_hek293,40.0,-0.5145495533943176,False,,,,,single_dataset,0.002153361022325,specific
CPD_040156959616,LRRC75B,zel028_hek293,2,2,2,0.0021319630459738,0.1484032720327377,0.0027862589518548,xatlas_hct116,B_single_context,26.185383,1.0,zel028_hek293,20.0,-0.2047582454979419,False,,,,,single_dataset,0.0016073521021343,specific
CPD_830407168049,DNAJC28,zel028_hek293,2,2,2,0.0005466571912753,0.1626993864774704,0.0008194484143258,xatlas_hct116,B_single_context,26.164446,1.0,zel028_hek293,5.0,-0.1388542577624321,True,,,,,single_dataset,0.0016318918288844,specific
CPD_255118780886,VPS37D,zel028_hek293,2,2,2,0.0015853058546985,0.2059731036424636,0.0029771322021021,xatlas_hct116,B_single_context,26.142935,1.0,zel028_hek293,41.0,-0.1131710708141326,True,,,,,single_dataset,0.0018588843013233,specific
CPD_045241559294,DNMT1,zel028_hek293,8,2,2,5.461198186882202e-05,0.2419246584177017,0.4400334308399498,xatlas_hek293t,B_single_context,26.142153,1.0,zel028_hek293,1.0,-3.2935690879821777,False,,,,,single_dataset,0.0112146551248151,hub_generic_stress
CPD_923461525641,A1BG,zel039_aec7,6,2,2,0.0008746515060405,0.2872611880302429,0.2362452810795987,xatlas_hct116,B_single_context,26.128513,1.0,zel039_aec7,46.0,-0.5145495533943176,False,,,,,single_dataset,0.002153361022325,specific
CPD_040156959616,ANKRD65,zel028_hek293,2,2,2,0.0013106875648517,0.1447106003761291,0.0021039853393055,xatlas_hek293t,B_single_context,26.108616,1.0,zel028_hek293,21.0,0.007090428029187,True,,,,,single_dataset,0.0012699308593198,specific
CPD_541727500771,NPPA,zel039_aec7,2,2,2,0.0005466571912753,0.2171926796436309,0.0008740603961947,xatlas_hct116,B_single_context,26.107176,1.0,zel039_aec7,7.0,-0.0081300295423716,True,,,,,single_dataset,0.0016932411457598,specific
CPD_551484934229,SEMA3D,zel039_aec7,2,2,2,0.0022412944842289,0.1702095121145248,0.0030593725984576,xatlas_hct116,B_single_context,26.101202,1.0,zel039_aec7,13.0,-0.067111387848854,True,,,,,single_dataset,0.0017361856675725,specific
CPD_551260510391,LRRC75B,zel039_aec7,2,2,2,0.0018039687312086,0.1697787195444107,0.0026222617944722,xatlas_hct116,B_single_context,26.070354,1.0,zel039_aec7,8.0,-0.2047582454979419,False,,,,,single_dataset,0.0016073521021343,specific
CPD_039459905750,LRRK1,zel028_hek293,2,2,2,0.0002730599093441,0.1604278087615966,0.0004645242694372,xatlas_hek293t,B_single_context,26.057692,1.0,zel028_hek293,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_368051317413,MYORG,zel031_a549,2,2,2,0.0021319630459738,0.20262011885643,0.0027589529609204,xatlas_hct116,B_single_context,26.00642,1.0,zel031_a549,29.0,-0.1705696508288383,False,,,,,single_dataset,0.0010490733185685,specific
CPD_817415548861,MUS81,zel031_a549,6,2,2,0.0001092239637376,0.3560938537120819,0.2938907158171789,xatlas_hek293t,B_single_context,25.982145,1.0,zel031_a549,15.0,-0.4631035327911377,False,,,,,single_dataset,0.0018036699161354,specific
CPD_584644349480,CYS1,zel028_hek293,7,2,2,0.0006553437824258,0.2045656144618988,0.4613455913079816,xatlas_hek293t,B_single_context,25.965801,1.0,zel028_hek293,35.0,-0.0645353645086288,True,,,,,single_dataset,0.0043496665664627,frequent
CPD_592318920567,LRRK1,zel028_hek293,2,2,2,0.0002730599093441,0.1543727964162826,0.0005465228481285,xatlas_hek293t,B_single_context,25.961351,1.0,zel028_hek293,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_394170390237,OR6C6,zel028_hek293,2,2,2,0.0002733285956376,0.1745542287826538,0.0005189481709005,xatlas_hct116,B_single_context,25.923264,1.0,zel028_hek293,3.0,0.0,True,,,,,single_dataset,0.0025521315820148,specific
CPD_438645493731,CDC42EP5,zel028_hek293,5,2,2,5.461198186882202e-05,0.1888322085142135,0.1437582128777924,xatlas_hek293t,B_single_context,25.903427,1.0,zel028_hek293,1.0,-0.0388208162039518,True,,,,,single_dataset,0.0050981282323421,frequent
CPD_923461525641,GPR17,zel039_aec7,2,2,2,0.0056250341324886,0.1473584324121475,0.00590113019695,xatlas_hek293t,B_single_context,25.900843,1.0,zel039_aec7,47.0,-0.0012324113340582,True,,,,,single_dataset,0.0013006055177575,specific
CPD_549547493438,SEMA3D,zel039_aec7,2,2,2,0.0026786202372492,0.1721918731927871,0.0037149313299183,xatlas_hct116,B_single_context,25.893215,1.0,zel039_aec7,17.0,-0.067111387848854,True,,,,,single_dataset,0.0017361856675725,specific
CPD_584644349480,MASP2,zel028_hek293,5,2,2,0.0016383594560646,0.157327339053154,0.2201046006559702,xatlas_hek293t,B_single_context,25.850101,1.0,zel028_hek293,36.0,-0.0214302008971571,True,,,,,single_dataset,0.0021104165005122,specific
CPD_043451288524,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.1809269338846206,5.463885049817857e-05,xatlas_hek293t,B_single_context,25.84782,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_604499626758,AFTPH,zel028_hek293,6,2,2,0.0014745235104581,0.1855809092521667,0.292617464741509,xatlas_hek293t,B_single_context,25.82239,1.0,zel028_hek293,29.0,-0.3629662096500397,False,,,,,single_dataset,0.0019140986865111,specific
CPD_551260510391,MUS81,zel039_aec7,6,2,2,0.0001092239637376,0.3414791822433471,0.2672657630611593,xatlas_hek293t,B_single_context,25.814823,1.0,zel039_aec7,9.0,-0.4631035327911377,False,,,,,single_dataset,0.0018036699161354,specific
CPD_285444836118,OR6C6,zel028_hek293,2,2,2,0.0004373257530202,0.17192143201828,0.0006009467495918,xatlas_hct116,B_single_context,25.81362,1.0,zel028_hek293,4.0,0.0,True,,,,,single_dataset,0.0025521315820148,specific
CPD_101554642589,DNMT1,zel028_hek293,8,2,2,5.461198186882202e-05,0.2358462810516357,0.2645688814598134,xatlas_hek293t,B_single_context,25.80987,1.0,zel028_hek293,1.0,-3.2935690879821777,False,,,,,single_dataset,0.0112146551248151,hub_generic_stress
CPD_817415548861,FAM110D,zel031_a549,2,2,2,0.0020206433291464,0.1726176440715789,0.0020489703279963,xatlas_hek293t,B_single_context,25.753075,1.0,zel031_a549,16.0,-0.0308625248726457,True,,,,,single_dataset,0.0017545904626351,specific
CPD_950023972615,RAB25,zel028_hek293,2,2,2,0.001201463601114,0.149681806564331,0.0012840532896512,xatlas_hek293t,B_single_context,25.7508,1.0,zel028_hek293,9.0,-1.2687157423933968,False,,,,,single_dataset,0.0012883356543824,specific
CPD_551484934229,FAM110D,zel039_aec7,2,2,2,0.0019133001694637,0.1775281876325607,0.001966971749305,xatlas_hct116,B_single_context,25.740334,1.0,zel039_aec7,14.0,-0.0308625248726457,True,,,,,single_dataset,0.0017545904626351,specific
CPD_551260510391,AIFM3,zel039_aec7,2,2,2,0.0009830156736387,0.1787095069885254,0.0021041465510816,xatlas_hek293t,B_single_context,25.73027,1.0,zel039_aec7,10.0,-0.0192261170595884,True,,,,,single_dataset,0.0015398678535714,specific
CPD_084904994789,UHRF1,zel028_hek293,9,2,2,5.461198186882202e-05,0.3461883068084717,0.3449162308306001,xatlas_hek293t,B_single_context,25.72318,1.0,zel028_hek293,1.0,-1.333915114402771,False,,,,,single_dataset,0.0062637652529739,frequent
CPD_584644349480,VPS37D,zel028_hek293,2,2,2,0.0015306401355709,0.1997589766979217,0.0026221274513254,xatlas_hct116,B_single_context,25.665205,1.0,zel028_hek293,37.0,-0.1131710708141326,True,,,,,single_dataset,0.0018588843013233,specific
CPD_734133747507,GCNT7,zel028_hek293,5,2,2,0.0002733285956376,0.2034204304218292,0.2562239744839195,xatlas_hct116,B_single_context,25.650816,1.0,zel028_hek293,8.0,0.013292740099132,True,,,,,single_dataset,0.0022147103392003,specific
CPD_255118780886,GAS1,zel028_hek293,2,2,2,0.0028398230571787,0.1340002715587616,0.0041258646254023,xatlas_hek293t,B_single_context,25.618912,1.0,zel028_hek293,43.0,-0.1122095737373456,True,,,,,single_dataset,0.0027055048742032,specific
